respondent_id,xyz_vaccine,seasonal_vaccine
49720,0.18,0.85
49721,0.05,0.35
49722,0,0.01
49723,0.09,0.18
49724,0.82,0.3
49725,0.06,0.41
49726,0.02,0.03
49727,0.5,0.8
49728,0.04,0.05
49729,0.02,0.61
49730,0.95,0.97
49731,0,0.22
49732,0.81,0.23
49733,0.2,0.13
49734,0.21,0.42
49735,0.04,0.64
49736,0.11,0.05
49737,0.06,0.11
49738,0.05,0.95
49739,0.29,0.1
49740,0.23,0.18
49741,0.25,0
49742,0.29,0.46
49743,0.12,0.52
49744,0.15,0.18
49745,0,0.14
49746,0.31,0.14
49747,0.11,0.92
49748,0.87,0.75
49749,0.13,0.91
49750,0.3,0.71
49751,0.18,0.22
49752,0.22,0.54
49753,0.17,0.6
49754,0.03,0.22
49755,0.05,0.07
49756,0.21,0.67
49757,0.02,0.47
49758,0.26,0.11
49759,0.84,0.94
49760,0.51,0.61
49761,0.01,0.13
49762,0.23,0.55
49763,0.3,0.55
49764,0.54,0.95
49765,0.05,0
49766,0.37,0.4
49767,0.27,0.31
49768,0.08,0.98
49769,0.23,0.19
49770,0.38,0.75
49771,0.83,0.97
49772,0.05,0.37
49773,0.08,0.43
49774,0.03,0.69
49775,0.02,0.31
49776,0.28,0.79
49777,0.51,0.38
49778,0.3,0.27
49779,0.58,0.94
49780,0,0
49781,0,0.01
49782,0.12,0.4
49783,0.08,0.72
49784,0.17,0.71
49785,0.19,0.3
49786,0.08,0.92
49787,0.06,0.44
49788,0.32,0.34
49789,0.27,0.15
49790,0.06,0.14
49791,0.92,0.87
49792,0.07,0.82
49793,0.17,0.35
49794,0.42,0.74
49795,0.03,0.28
49796,0.01,0.84
49797,0.74,0.99
49798,0.1,0.05
49799,0.3,0.5
49800,0.08,0.9
49801,0.78,0.89
49802,0.32,0.31
49803,0.41,0.19
49804,0.91,0.6
49805,0.05,0.61
49806,0.07,0.05
49807,0.04,0.18
49808,0.37,0.93
49809,0.32,0.36
49810,0.13,0.34
49811,0.43,0.33
49812,0.28,0.32
49813,0.14,0.71
49814,0.1,0.17
49815,0.07,0.37
49816,0.26,0.89
49817,0.06,0.91
49818,0.72,0.93
49819,0.58,0.47
49820,0.85,0.94
49821,0.54,0.82
49822,0,0.05
49823,0.28,0.54
49824,0,0.24
49825,0.06,0.2
49826,0.41,0.49
49827,0.66,0.89
49828,0.34,0.2
49829,0.8,0.96
49830,0,0.89
49831,0.62,0.76
49832,0.11,0.69
49833,0.1,0.73
49834,0,0.71
49835,0,0.08
49836,0.12,0.69
49837,0.13,0.65
49838,0.34,0.61
49839,0.34,0.49
49840,0.27,0.11
49841,0.09,0.65
49842,0.05,0.71
49843,0,0.72
49844,0.76,0.63
49845,0.64,0.5
49846,0.11,0.24
49847,0.27,0.76
49848,0.08,0.11
49849,0.26,0.52
49850,0.01,0.86
49851,0.06,0.17
49852,0.27,0.18
49853,0.35,0.08
49854,0.24,0.7
49855,0.96,0.93
49856,0,0.16
49857,0.68,0.29
49858,0.1,0.43
49859,0.47,0.55
49860,0.1,0.1
49861,0.14,0.37
49862,0.19,0.93
49863,0,0.76
49864,0.12,0.14
49865,0.71,0.37
49866,0.84,0.95
49867,0.01,0.21
49868,0.28,0.28
49869,0.06,0.79
49870,0.1,0.82
49871,0.07,0.1
49872,0.06,0.39
49873,0.15,0.91
49874,0.03,0.2
49875,0.17,0.31
49876,0.97,0.96
49877,0.12,0.19
49878,0.05,0.04
49879,0.04,0.2
49880,0.03,0.13
49881,0.41,0.39
49882,0.31,0.98
49883,0.02,0.99
49884,0.43,0.71
49885,0.65,0.92
49886,0.22,0.11
49887,0.83,0.72
49888,0.07,0.49
49889,0,0.08
49890,0.61,0.62
49891,0.09,0.17
49892,0,0.3
49893,0.91,0.54
49894,0.26,0.14
49895,0.01,0.79
49896,0.01,0.12
49897,0,0.06
49898,0.12,0.2
49899,0.4,0.42
49900,0.04,0.62
49901,0.35,0.5
49902,0.26,0.41
49903,0,0.2
49904,0.22,0.49
49905,0.94,0.88
49906,0.12,0.23
49907,0.02,0.9
49908,0.15,0.08
49909,0.34,0.94
49910,0.01,0
49911,0,0.36
49912,0.02,0.06
49913,0.01,0.02
49914,0,0.09
49915,0.07,0.26
49916,0.03,0.42
49917,0.88,0.97
49918,0.02,0.78
49919,0.17,0.03
49920,0.84,0.95
49921,0.19,0.63
49922,0.85,0.99
49923,0.08,0.67
49924,0.15,0.94
49925,0.15,0.48
49926,0.47,0.39
49927,0,0.19
49928,0.23,0.41
49929,0.01,0.02
49930,0.08,0.94
49931,0.29,0.44
49932,0,0.56
49933,0.33,0.49
49934,0.03,0.93
49935,0.02,0.05
49936,0.57,0.65
49937,0,0.3
49938,0.82,0.87
49939,0.12,0.26
49940,0.97,0.93
49941,0.31,0.94
49942,0.17,0.33
49943,0.12,0.66
49944,0.93,0.98
49945,0.17,0.04
49946,0.24,0.25
49947,0.15,0.64
49948,0.03,0.94
49949,0.65,0.53
49950,0.25,0.03
49951,0.05,0.05
49952,0.59,0.74
49953,0.18,0.45
49954,0.03,0.22
49955,0.34,0.67
49956,0.01,0.14
49957,0.03,0.5
49958,0.04,0.16
49959,0.23,0.38
49960,0.37,0.44
49961,0.04,0.63
49962,0.03,0.08
49963,0.47,0.72
49964,0.01,0.56
49965,0.18,0.68
49966,0.09,0.33
49967,0.01,0.58
49968,0.06,0.02
49969,0.16,0.09
49970,0.45,0.47
49971,0.19,0.9
49972,0,0.52
49973,0.11,0.84
49974,0.08,0.53
49975,0.53,0.45
49976,0.47,0.24
49977,0.16,0.57
49978,0.14,0.74
49979,0.71,0.9
49980,0.02,0.93
49981,0.04,0.33
49982,0.28,0.82
49983,0.02,0.07
49984,0.21,0.84
49985,0.4,0.8
49986,0.66,0.66
49987,0.23,0.38
49988,0.64,0.69
49989,0.19,0.25
49990,0.1,0.19
49991,0.74,0.88
49992,0.19,0.29
49993,0.36,0.56
49994,0,0.88
49995,0.14,0.1
49996,0.35,0.47
49997,0.01,0.66
49998,0.25,0.51
49999,0.14,0.22
50000,0.01,0.44
50001,0.09,0.09
50002,0.72,0.65
50003,0.01,0.34
50004,0.4,0.46
50005,0.71,0.95
50006,0.28,0.16
50007,0.01,0.79
50008,0.11,0.2
50009,0.1,0.25
50010,0.07,0.62
50011,0.04,0.01
50012,0.25,0.51
50013,0.3,0.6
50014,0.16,0.24
50015,0.82,0.32
50016,0.16,0.46
50017,0.31,0.28
50018,0.3,0.31
50019,0.6,0.89
50020,0.01,0.7
50021,0.09,0.13
50022,0.07,0.72
50023,0.46,0.69
50024,0.98,0.99
50025,0.23,0.57
50026,0.02,0.53
50027,0,0.66
50028,0.18,0.05
50029,0.16,0.84
50030,0.02,0.01
50031,0.27,0.73
50032,0.04,0.18
50033,0.17,0.47
50034,0.02,0.12
50035,0.08,0.77
50036,0.02,0.45
50037,0.05,0.67
50038,0.23,0.33
50039,0.09,0.97
50040,0.02,0.22
50041,0.06,0.44
50042,0.02,0.61
50043,0.07,0.01
50044,0.23,0.39
50045,0.27,0.78
50046,0.05,0.82
50047,0.31,0.62
50048,0.01,0.4
50049,0.44,0.42
50050,0.74,0.96
50051,0.46,0.84
50052,0.01,0.32
50053,0,0.02
50054,0.69,0.95
50055,0.31,0.34
50056,0.09,0.2
50057,0.14,0.2
50058,0.21,0.24
50059,0.1,0.38
50060,0.09,0.19
50061,0.05,0.5
50062,0.01,0.03
50063,0.05,0.1
50064,0.26,0.22
50065,0.03,0.08
50066,0.81,0.77
50067,0.02,0.44
50068,0.51,0.76
50069,0.27,0.53
50070,0.15,0.13
50071,0.05,0.39
50072,0.2,0.76
50073,0.32,0.36
50074,0.02,0.66
50075,0.61,0.63
50076,0.48,0.82
50077,0.37,0.76
50078,0.11,0.21
50079,0.16,0.17
50080,0.2,0.18
50081,0.78,0.95
50082,0.75,0.93
50083,0.34,0.8
50084,0.15,0.45
50085,0.49,0.47
50086,0.17,0.32
50087,0.22,0.18
50088,0,0.18
50089,0.61,0.65
50090,0.04,0.09
50091,0.03,0.38
50092,0,0.13
50093,0.38,0.73
50094,0.8,0.69
50095,0.53,0.84
50096,0.11,0.55
50097,0.21,0.73
50098,0.06,0.39
50099,0.85,0.88
50100,0.01,0.47
50101,0.46,0.91
50102,0.33,0.48
50103,0.64,0.38
50104,0,0.7
50105,0.06,0.85
50106,0.05,0.44
50107,0.02,0.01
50108,0.01,0.76
50109,0.36,0.19
50110,0.86,0.69
50111,0.28,0.53
50112,0.1,0.92
50113,0.01,0.08
50114,0,0.11
50115,0.19,0.46
50116,0.27,0.11
50117,0.37,0.85
50118,0.02,0.38
50119,0.35,0.03
50120,0.02,0.05
50121,0.09,0.51
50122,0.92,0.92
50123,0,0
50124,0.02,0.03
50125,0.44,0.71
50126,0.01,0.99
50127,0.21,0.63
50128,0.34,0.97
50129,0.11,0.1
50130,0,0.04
50131,0.72,0.87
50132,0.76,0.85
50133,0.16,0.2
50134,0.13,0.42
50135,0.19,0.17
50136,0.49,0.74
50137,0.08,0.44
50138,0.12,0.19
50139,0.26,0.68
50140,0,0.03
50141,0.05,0.2
50142,0.25,0.73
50143,0.84,0.82
50144,0.42,0.72
50145,0.01,0.45
50146,0.72,0.85
50147,0.11,0.47
50148,0.72,0.87
50149,0.14,0.17
50150,0.02,0.25
50151,0.09,0.27
50152,0.01,0.57
50153,0.21,0.21
50154,0.07,0.79
50155,0.17,0.79
50156,0,0
50157,0.08,0.85
50158,0.93,0.96
50159,0.05,0.95
50160,0.04,0.45
50161,0.09,0.6
50162,0,0.19
50163,0.07,0.03
50164,0.05,0.16
50165,0.04,0.09
50166,0.04,0.18
50167,0.36,0.64
50168,0.09,0.3
50169,0.22,0.27
50170,0.07,0.35
50171,0.09,0.29
50172,0.01,0.81
50173,0.31,0.61
50174,0,0.53
50175,0.31,0.97
50176,0.02,0.39
50177,0.28,0.39
50178,0.01,0.8
50179,0.16,0.31
50180,0,0.01
50181,0.06,0.12
50182,0.31,0.38
50183,0.6,0.8
50184,0.01,0.69
50185,0.59,0.29
50186,0,0.12
50187,0.7,0.86
50188,0.24,0.33
50189,0.09,0.03
50190,0.04,0.6
50191,0.76,0.7
50192,0.04,0.1
50193,0.08,0.57
50194,0.04,0.22
50195,0.02,0.96
50196,0.12,0.31
50197,0.24,0.47
50198,0.48,0.6
50199,0.05,0.5
50200,0.67,1
50201,0.07,0.85
50202,0.11,0.31
50203,0.19,0.3
50204,0.01,0.21
50205,0.58,1
50206,0.82,0.93
50207,0.04,0.03
50208,0,0.95
50209,0.18,0.21
50210,0.28,0.5
50211,0.3,0.99
50212,0.73,0.9
50213,0.15,0.01
50214,0.15,0.97
50215,0.04,0.07
50216,0.38,0.94
50217,0.02,0.05
50218,0.02,0.72
50219,0.02,0.07
50220,0.07,0.27
50221,0.18,0.43
50222,0.21,0.11
50223,0.1,0.2
50224,0.11,0.72
50225,0.35,0.52
50226,0.09,0.38
50227,0.41,0.66
50228,0.07,0.36
50229,0.18,0.4
50230,0,0.38
50231,0.58,0.88
50232,0.03,0.42
50233,0.48,0.64
50234,0.31,0.71
50235,0,0.44
50236,0.24,0.26
50237,0,0.36
50238,0.6,0.75
50239,0,0.94
50240,0.01,0.16
50241,0.09,0.16
50242,0.4,0.59
50243,0,0.14
50244,0.07,0.08
50245,0.85,0.8
50246,0.35,0.68
50247,0.71,0.82
50248,0.32,0.36
50249,0,0.74
50250,0.29,0.75
50251,0.06,0.02
50252,0.09,0.25
50253,0.08,0.89
50254,0.06,0.95
50255,0.01,0.1
50256,0,0.42
50257,0.74,0.74
50258,0,0.34
50259,0.07,1
50260,0.01,0.49
50261,0.81,0.88
50262,0.06,0.03
50263,0.15,0.29
50264,0.04,0.07
50265,0.95,1
50266,0.25,0.51
50267,0.18,0.7
50268,0.14,0.27
50269,0.04,0.47
50270,0.57,0.56
50271,0.1,0.14
50272,0.06,0.46
50273,0.07,0.62
50274,0.23,0.63
50275,0.06,0.6
50276,0,0.43
50277,0.17,0.5
50278,0.72,0.84
50279,0.08,0.06
50280,0.05,0.31
50281,0.02,0.12
50282,0.02,0.11
50283,0.77,0.62
50284,0.27,0.48
50285,0.5,0.68
50286,0,0.11
50287,0.5,0.52
50288,0.02,0.42
50289,0.55,0.86
50290,0.04,0.08
50291,0.27,0.38
50292,0.02,0.12
50293,0.31,0.2
50294,0.02,0.47
50295,0.24,0.07
50296,0.76,0.89
50297,0.08,0.59
50298,0.06,0.71
50299,0.04,0.29
50300,0.38,0.69
50301,0.22,0.31
50302,0.88,0.93
50303,0.81,0.87
50304,0.36,0.4
50305,0.34,0.42
50306,0.1,0.3
50307,0,0.08
50308,0.16,0.91
50309,0.05,0.85
50310,0.73,0.56
50311,0.57,0.88
50312,0.11,0.37
50313,0.12,0.06
50314,0.6,0.95
50315,0.07,0.98
50316,0.07,0.92
50317,0.19,0.13
50318,0,0.34
50319,0.05,0.43
50320,0.01,0.31
50321,0.24,1
50322,0.03,0.27
50323,0.46,0.6
50324,0.07,0.51
50325,0.36,0.65
50326,0.04,0.27
50327,0.35,0.99
50328,0.03,0.76
50329,0.08,0.33
50330,0.32,0.68
50331,0.26,0.15
50332,0.23,0.62
50333,0.84,0.92
50334,0.02,0.93
50335,0.74,0.8
50336,0.04,0.98
50337,0.06,0.15
50338,0.11,0.67
50339,0.08,0.48
50340,0.02,0.18
50341,0.03,0.32
50342,0.22,0.23
50343,0.64,0.91
50344,0,0.53
50345,0.19,0.87
50346,0.01,0.22
50347,0.21,0.35
50348,0.33,0.07
50349,0.02,0.04
50350,0.14,0.02
50351,0.03,0.31
50352,0.15,0.32
50353,0,0.57
50354,0.39,0.48
50355,0,0.08
50356,0.57,0.34
50357,0.1,0.12
50358,0,0.68
50359,0.01,0.42
50360,0.06,0.21
50361,0.18,0.28
50362,0.74,0.52
50363,0.14,0.21
50364,0.8,0.91
50365,0.28,0.54
50366,0.19,0.49
50367,0,0.35
50368,0.02,0.26
50369,0.51,0.74
50370,0.6,0.83
50371,0.12,0.5
50372,0.01,0.14
50373,0.02,0.49
50374,0.08,0.22
50375,0.11,0.32
50376,0.21,0.2
50377,0.24,1
50378,0,0.03
50379,0.28,0.55
50380,0.1,0.46
50381,0.06,0.06
50382,0.12,0.53
50383,0.3,0.57
50384,0.04,0.07
50385,0.04,0.18
50386,0.89,0.66
50387,0.13,0.17
50388,0,0.17
50389,0.01,0.03
50390,0,0.58
50391,0.01,0.99
50392,0.09,0.07
50393,0.02,0.75
50394,0.3,0.28
50395,0.8,0.61
50396,0.09,0.11
50397,0.53,0.71
50398,0.23,0.29
50399,0.05,0.79
50400,0.05,0.54
50401,0.24,0.55
50402,0.19,0.69
50403,0.05,0.1
50404,0,0.15
50405,0.44,0.7
50406,0.39,0.62
50407,0,0.43
50408,0.36,0.91
50409,0,0.57
50410,0,0.03
50411,0.08,0.64
50412,0.15,0.19
50413,0.05,0.06
50414,0.11,0.13
50415,0.32,0.32
50416,0.08,0.51
50417,0.02,0.6
50418,0.37,0.99
50419,0.05,0.06
50420,0,0.41
50421,0.06,0.02
50422,0.06,0.58
50423,0.17,0.63
50424,0.94,0.85
50425,0,0.86
50426,0.13,0.79
50427,0,0.01
50428,0.45,0.5
50429,0.03,0.57
50430,0.01,0
50431,0.02,0.19
50432,0.05,0.87
50433,0.1,0.23
50434,0,0.32
50435,0.47,0.86
50436,0.18,0.97
50437,0.28,0.52
50438,0.28,0.89
50439,0.12,0.64
50440,0.07,0.42
50441,0.78,0.92
50442,0.03,0.05
50443,0.3,0.61
50444,0.95,1
50445,0.26,0.77
50446,0.42,0.1
50447,0.17,0.52
50448,0.17,0.75
50449,0.76,0.55
50450,0.32,0.49
50451,0.4,0.64
50452,0.05,0.59
50453,0.81,0.71
50454,0.05,0.88
50455,0.56,0.57
50456,0.03,0.1
50457,0.03,0.38
50458,0.54,0.49
50459,0.43,0.81
50460,0.04,0.22
50461,0.79,0.64
50462,0.53,0.85
50463,0,0.14
50464,0.01,0.1
50465,0.02,0.13
50466,0.4,0.12
50467,0.34,0.59
50468,0.22,0.23
50469,0.58,0.6
50470,0.01,0.07
50471,0.56,0.92
50472,0.21,0.93
50473,0.58,0.68
50474,0.84,0.96
50475,0.06,0.97
50476,0,0.17
50477,0.02,0.33
50478,0,0.08
50479,0.22,0.1
50480,0.02,0.51
50481,0.36,0.7
50482,0.38,0.55
50483,0.01,0.25
50484,0.07,0.58
50485,0,0.14
50486,0.42,0.94
50487,0.01,0.01
50488,0.11,0.84
50489,0.09,0.9
50490,0,0.17
50491,0.02,0
50492,0.03,0.33
50493,0.07,0.46
50494,0.44,0.08
50495,0.6,0.78
50496,0.24,0.82
50497,0.07,0.24
50498,0.01,0.49
50499,0.02,0.2
50500,0.97,0.93
50501,0,0.09
50502,0.01,0.28
50503,0.04,0
50504,0.26,0.89
50505,0,0.02
50506,0.13,0.25
50507,0.37,0.12
50508,0.02,0.29
50509,0.36,0.31
50510,0.06,0.65
50511,0.01,0.7
50512,0.01,0.22
50513,0.25,0.33
50514,0.25,0.79
50515,0.02,0
50516,0.61,0.57
50517,0.1,0.38
50518,0.06,0.56
50519,0.16,0.31
50520,0.13,0.39
50521,0.48,0.35
50522,0.49,0.72
50523,0.29,0.76
50524,0.21,0.52
50525,0.01,0.97
50526,0.01,0.91
50527,0.14,0.14
50528,0,0.09
50529,0.03,0.06
50530,0.04,0.91
50531,0.64,0.68
50532,0.03,0.39
50533,0.05,0.17
50534,0.06,0.01
50535,0.26,0.37
50536,0.09,0.2
50537,0.01,0.15
50538,0.15,0.21
50539,0.08,0.33
50540,0.07,0.51
50541,0.05,0.97
50542,0.32,0.81
50543,0.42,0.74
50544,0.01,0.15
50545,0.46,0.46
50546,0.03,0.22
50547,0.09,0.32
50548,0.92,0.75
50549,0.58,0.23
50550,0.02,0.47
50551,0.01,0.78
50552,0.96,0.9
50553,0,0.03
50554,0.11,0.6
50555,1,0.98
50556,0.25,0.35
50557,0.31,0.59
50558,0,0.08
50559,0.99,0.9
50560,0.4,0.88
50561,0.15,0.31
50562,0,0.47
50563,0.1,0.22
50564,0.31,0.78
50565,0.3,0.91
50566,0.04,0.19
50567,0.67,0.72
50568,0.03,0.58
50569,0,0.01
50570,0.04,0.5
50571,0,0.1
50572,0.18,0.07
50573,0.04,0.8
50574,0.4,0.55
50575,0,0.01
50576,0.12,0.29
50577,0.08,0.95
50578,0.08,0.71
50579,0.03,0.23
50580,0.22,0.11
50581,0.35,0.68
50582,0,0.13
50583,0.04,0.1
50584,0.1,0.32
50585,0.01,0.03
50586,0.02,0.6
50587,0,0.06
50588,0.48,0.72
50589,0.31,0.82
50590,0.65,0.96
50591,0,0.36
50592,0.36,0.77
50593,0.37,0.79
50594,0.23,0.51
50595,0.08,0.29
50596,0.12,0.27
50597,0.48,0.33
50598,0.14,0.3
50599,0.39,0.79
50600,0.43,0.03
50601,0.04,0.38
50602,0.97,0.94
50603,0,0.2
50604,0.56,0.54
50605,0.41,0.59
50606,0.08,0.03
50607,0.15,0.23
50608,0.17,0.02
50609,0.08,0.37
50610,0.04,0.22
50611,0.1,0.07
50612,0.02,0.27
50613,0.07,0.9
50614,0.1,0.47
50615,0,0
50616,0.1,0.09
50617,0.69,0.85
50618,0.05,0.43
50619,0.31,0.7
50620,0.11,0.75
50621,0.54,0.7
50622,0.03,0.21
50623,0.08,0.19
50624,0.31,0.67
50625,0.01,0.04
50626,0.11,0.21
50627,0.16,0.67
50628,0.24,0.36
50629,0.05,0.97
50630,0.13,0.95
50631,0,0.45
50632,0.03,0.76
50633,0.07,0.21
50634,0.38,0.8
50635,0.22,0.88
50636,0.04,0.56
50637,0.05,0.11
50638,0.23,0.48
50639,0.46,0.69
50640,0,0.07
50641,0.03,0.03
50642,0.03,0.17
50643,0.59,0.89
50644,0.1,0.74
50645,0.04,0.42
50646,0.42,0.65
50647,0.18,0.31
50648,0.14,0.79
50649,0.22,0.28
50650,0.06,0.26
50651,0.08,0.55
50652,0.19,0.23
50653,0.29,0.59
50654,0.29,0.56
50655,0.89,0.93
50656,0.12,0.24
50657,0.03,0.12
50658,0.13,0.45
50659,0.1,0.95
50660,0.4,0.49
50661,0.7,0.71
50662,0.17,0.61
50663,0.96,0.94
50664,0.16,0.04
50665,0.3,0.54
50666,0.93,0.92
50667,0.54,0.58
50668,0.22,0.23
50669,0.8,0.63
50670,0.21,0.17
50671,0.1,0.33
50672,0,0.82
50673,0.01,0.83
50674,0.08,0.38
50675,0.15,0.48
50676,0.13,0.72
50677,0.35,0.65
50678,0.02,0.22
50679,0.29,0.4
50680,0,0.18
50681,0,0.07
50682,0.23,0.85
50683,0.3,0.51
50684,0,0.06
50685,0.7,0.27
50686,0.65,0.82
50687,0.03,0.08
50688,0.83,0.84
50689,0.07,0.17
50690,0.99,0.96
50691,0.56,0.22
50692,0.18,0.17
50693,0.47,0.86
50694,0.09,0.96
50695,0.03,0.11
50696,0.06,0.93
50697,0.12,0.68
50698,0.06,0.4
50699,0.36,0.64
50700,0.09,0.29
50701,0.2,0.74
50702,0.16,0.84
50703,0.07,0.65
50704,0.78,0.84
50705,0,0.8
50706,0.12,0.29
50707,0.11,0.12
50708,0.38,0.7
50709,0.07,0.54
50710,0.59,0.67
50711,0.21,0.18
50712,0.24,0.13
50713,0.47,0.12
50714,0.54,0.7
50715,0.03,0.78
50716,0.64,0.47
50717,0.48,0.4
50718,0.81,0.48
50719,0.06,0.64
50720,0.52,0.81
50721,0.04,0.19
50722,0.16,0.2
50723,0.05,0.57
50724,0.53,0.52
50725,0,0.57
50726,0.04,0.05
50727,0.06,0.08
50728,0.09,0.96
50729,0.07,0.04
50730,0.17,0.19
50731,0.01,0.48
50732,0.07,0.27
50733,0.59,0.53
50734,0.54,0.79
50735,0.08,0.23
50736,0.07,0.52
50737,0.22,0.44
50738,0.03,0.63
50739,0.07,0.21
50740,0.05,0.93
50741,0.02,0.38
50742,0.24,0.75
50743,0.12,0.71
50744,0.06,0.3
50745,0.22,0.18
50746,0.08,0.23
50747,0.07,0.09
50748,0.06,0.32
50749,0.2,0.32
50750,0.07,0.24
50751,0.03,0.23
50752,0.07,0.3
50753,0.13,0.32
50754,0.15,0.19
50755,0.31,0.83
50756,0.88,0.97
50757,0.33,0.8
50758,0.16,0.35
50759,0.07,0.22
50760,0.43,0.44
50761,0.75,0.85
50762,0.05,0.17
50763,0.11,0.03
50764,0.01,0.95
50765,0.1,0.26
50766,0.02,0.14
50767,0.06,0.09
50768,0.03,0.67
50769,0.66,0.39
50770,0.07,0.1
50771,0,0.89
50772,0.4,0.22
50773,0.79,0.85
50774,0.12,0.55
50775,0.16,0.26
50776,0.98,1
50777,0.27,0.99
50778,0.09,0.34
50779,0.43,0.52
50780,0.34,0.08
50781,0.08,0.16
50782,0.66,1
50783,0.13,0.29
50784,0.19,0.52
50785,0.9,0.99
50786,0.13,0.19
50787,0.01,1
50788,0.03,0.06
50789,0.58,0.71
50790,0.33,0.62
50791,0.29,0.35
50792,0.03,0.93
50793,0.06,0.81
50794,0.06,0.21
50795,0.12,0.27
50796,0.03,0.26
50797,0.06,0.6
50798,0.35,0.98
50799,0.03,0.57
50800,0.06,0.19
50801,0.01,0.73
50802,0,0.13
50803,0.02,0.01
50804,0.54,0.05
50805,0.08,0.03
50806,0.07,0.22
50807,0.12,0.61
50808,0.08,0.46
50809,0.04,1
50810,0.04,0.86
50811,0.63,0.9
50812,0.01,0.16
50813,0.05,0.87
50814,0.15,0.19
50815,0.47,0.62
50816,0.74,0.92
50817,0.24,0.64
50818,0.1,0.15
50819,0.44,0.75
50820,0.3,0.85
50821,0.01,0.09
50822,0.15,0.77
50823,0.05,0.08
50824,0.16,0.6
50825,0.23,0.23
50826,0,0.81
50827,0.23,0.71
50828,0.02,0.13
50829,0.15,0.8
50830,0.01,0.52
50831,0.01,0.66
50832,0.08,0.06
50833,0.01,0
50834,0.33,0.59
50835,0.48,0.82
50836,0.06,0.06
50837,0.07,0.07
50838,0.18,0.52
50839,0.02,0.06
50840,0.08,0.36
50841,0.54,0.71
50842,0,0.04
50843,0.1,0.25
50844,0.01,0.25
50845,0.02,0.31
50846,0.16,0.66
50847,0.14,0.24
50848,0.82,0.47
50849,0.54,0.15
50850,0.12,0.17
50851,0.03,0.04
50852,0.67,0.15
50853,0.09,0.07
50854,0.01,0.1
50855,0.02,0.07
50856,0.72,0.86
50857,0.03,0.38
50858,0.01,0.06
50859,0.37,0.28
50860,0.06,0.04
50861,0.12,0.95
50862,0.36,0.55
50863,0,0.45
50864,0.15,0.07
50865,0.39,0.35
50866,0.4,0.48
50867,0.55,0.39
50868,0.22,0.66
50869,0.01,0.12
50870,0.07,0.59
50871,0,0.63
50872,0.01,0.29
50873,0.41,0.78
50874,0.63,0.8
50875,0.39,0.83
50876,0,0.4
50877,0.94,0.81
50878,0.1,0.85
50879,0.13,0.26
50880,0.27,0.17
50881,0.01,0.05
50882,0.99,0.99
50883,0.19,0.54
50884,0.05,0.06
50885,0.18,0.95
50886,0.18,0.45
50887,0.02,0.33
50888,0.11,0.47
50889,0.62,0.96
50890,0.35,0.64
50891,0.5,0.5
50892,0.55,0.24
50893,0.07,0.37
50894,0.07,0.95
50895,0.05,0.24
50896,0.06,0.23
50897,0.2,0.31
50898,0.51,0.99
50899,0.01,0.12
50900,0.4,0.66
50901,0.4,0.16
50902,0.47,0.78
50903,0.01,0.01
50904,0.43,0.79
50905,0.33,0.55
50906,0.06,0.42
50907,0.27,0.36
50908,0.08,0.09
50909,0.51,0.97
50910,0.25,0.36
50911,0.01,0.35
50912,0.74,0.95
50913,0.06,0.82
50914,0,0.1
50915,0.21,0.04
50916,0.05,0.17
50917,0.01,0.22
50918,0.27,0.38
50919,0.2,0.09
50920,0.02,0.77
50921,0.02,0.08
50922,0.85,0.85
50923,0.1,0.14
50924,0.1,0.86
50925,0.11,0.99
50926,0.77,0.95
50927,0.01,0.08
50928,0,0.18
50929,0.2,0.83
50930,0.33,0.21
50931,0,0.55
50932,0.98,0.94
50933,0.22,0.23
50934,0.24,0.05
50935,0.01,0
50936,0.13,0.1
50937,0.06,0.29
50938,0.15,0.58
50939,0.47,0.27
50940,0.07,0.52
50941,0.01,0.3
50942,0.09,0.23
50943,0.56,0.69
50944,0.01,0.26
50945,0.05,0.08
50946,0.66,0.62
50947,0.28,0.88
50948,0.07,0.66
50949,0.87,0.99
50950,0.49,0.24
50951,0,0.17
50952,0.06,0.08
50953,0.25,0.5
50954,0.07,0.99
50955,0.01,0.24
50956,0,0
50957,0.71,0.83
50958,0.3,0.65
50959,0.1,0.03
50960,0.39,0.34
50961,0.02,0.22
50962,0.8,0.87
50963,0.53,0.9
50964,0.04,0.85
50965,0.04,0.38
50966,0.1,0.06
50967,0.46,0.78
50968,0.08,0.97
50969,0.17,0.53
50970,0.55,0.94
50971,0.02,0.71
50972,0.16,0.88
50973,0.08,0.11
50974,0.86,0.92
50975,0.02,0.61
50976,0.33,0.92
50977,0.01,0.92
50978,0.04,0.96
50979,0.82,0.77
50980,0.02,0.48
50981,0.19,0.74
50982,0,0.1
50983,0.07,0.99
50984,0.04,0.98
50985,0.03,0.1
50986,0.84,0.85
50987,0,0.84
50988,0.24,0.72
50989,0.04,0.33
50990,0.55,0.54
50991,0.07,0.25
50992,0,0.51
50993,0,0.34
50994,0.06,0.21
50995,0.17,0.06
50996,0.12,0.1
50997,0.19,0.16
50998,0.59,0.71
50999,0.53,0.75
51000,0.11,0.27
51001,0.02,0.59
51002,0.03,0.51
51003,0.47,0.79
51004,0.05,0.65
51005,0.04,0.67
51006,0.02,0.04
51007,0.35,0.63
51008,0.08,0.14
51009,0.31,0.96
51010,0.04,0.16
51011,0.49,0.78
51012,0,0.56
51013,0.95,0.89
51014,0.23,0.73
